URL,Path,Template,Theme,Header,Footer,Language,Migration,Phase,Priority,Gate,Actions,Key Blocks,Notes
https://www.wellsfargo.com/private-foundations/balin-charitable-trust/,/private-foundations/balin-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/balmes-trust/,/private-foundations/balmes-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/barnsley-foundation/,/private-foundations/barnsley-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/barsumian-memorial-fund/,/private-foundations/barsumian-memorial-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bateman-scholarship/,/private-foundations/bateman-scholarship/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bauer-charitable-trust-fund/,/private-foundations/bauer-charitable-trust-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bauer-trust-fund/,/private-foundations/bauer-trust-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/beattie-foundation/,/private-foundations/beattie-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/beckman-award-trust/,/private-foundations/beckman-award-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/berdach-trust/,/private-foundations/berdach-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bergen-foundation/,/private-foundations/bergen-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bethlehem-foundation/,/private-foundations/bethlehem-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/beulah-kahler-college-trust/,/private-foundations/beulah-kahler-college-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bickel-journalistic-scholarship-fund/,/private-foundations/bickel-journalistic-scholarship-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/billingsley-foundation/,/private-foundations/billingsley-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bishop-charitable-trust/,/private-foundations/bishop-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/black-charitable-trust-children/,/private-foundations/black-charitable-trust-children/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/blank-foundation/,/private-foundations/blank-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/blauvelt-memorial-trust-fund/,/private-foundations/blauvelt-memorial-trust-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/blewett-foundation/,/private-foundations/blewett-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bono-brothers-memorial-trust/,/private-foundations/bono-brothers-memorial-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bosang-trust/,/private-foundations/bosang-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bowker-foundation/,/private-foundations/bowker-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bowsher-booher-foundation/,/private-foundations/bowsher-booher-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/branan-foundation/,/private-foundations/branan-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/brookreson-trust/,/private-foundations/brookreson-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/browning-charitable-trust-olive-smith/,/private-foundations/browning-charitable-trust-olive-smith/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/browning-trust-ida/,/private-foundations/browning-trust-ida/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/brumley-foundation/,/private-foundations/brumley-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/buehler-perpetual-trust/,/private-foundations/buehler-perpetual-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/bunge-charitable-trust/,/private-foundations/bunge-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/burgess-trust/,/private-foundations/burgess-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/burgin-charitable-trust/,/private-foundations/burgin-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/burgiss-charities/,/private-foundations/burgiss-charities/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cameron-charitable-trust/,/private-foundations/cameron-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/carroll-charitable-trust/,/private-foundations/carroll-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cepreghy-charitable-foundation/,/private-foundations/cepreghy-charitable-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/clark-memorial-community-trust/,/private-foundations/clark-memorial-community-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/clark-memorial-fund/,/private-foundations/clark-memorial-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/claussen-trust/,/private-foundations/claussen-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cleveland-trust/,/private-foundations/cleveland-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cohn-foundation/,/private-foundations/cohn-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/coleman-foundation/,/private-foundations/coleman-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/collin-trust/,/private-foundations/collin-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/collins-foundation/,/private-foundations/collins-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/conley-foundation/,/private-foundations/conley-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/conscious-kids/,/private-foundations/conscious-kids/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/contat/,/private-foundations/contat/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/craddock-memorial-trust/,/private-foundations/craddock-memorial-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cressey-family-charitable-trust/,/private-foundations/cressey-family-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/croll-charitable-trust/,/private-foundations/croll-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cross-works-foundation/,/private-foundations/cross-works-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cullum-foundation/,/private-foundations/cullum-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/cureton-foundation/,/private-foundations/cureton-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/curtis-trust-fund/,/private-foundations/curtis-trust-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/danford-charitable-trust/,/private-foundations/danford-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/deaver-foundation/,/private-foundations/deaver-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/defoor-charitable-trust/,/private-foundations/defoor-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/dennis-foundation/,/private-foundations/dennis-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/dick-charitable-trust/,/private-foundations/dick-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/dilworth-foundation/,/private-foundations/dilworth-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/doak-charitable-trust/,/private-foundations/doak-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/dougherty-trust/,/private-foundations/dougherty-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/downing-nix-trust/,/private-foundations/downing-nix-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/duncan-charitable-trust/,/private-foundations/duncan-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/edge-charitable-trust/,/private-foundations/edge-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/ely-fund/,/private-foundations/ely-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/emberg-charitable-trust/,/private-foundations/emberg-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/erbe-charitable-trust/,/private-foundations/erbe-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/felton-endowment/,/private-foundations/felton-endowment/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/fields-memorial-trust-foundation/,/private-foundations/fields-memorial-trust-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/flach-music-fund/,/private-foundations/flach-music-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/flowers-charitable-trust/,/private-foundations/flowers-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/freeman-family-foundation/,/private-foundations/freeman-family-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/french-fund/,/private-foundations/french-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/frequently-asked-questions/,/private-foundations/frequently-asked-questions/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/fuller-memorial-diabetic-fund/,/private-foundations/fuller-memorial-diabetic-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/furniss-foundation/,/private-foundations/furniss-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/gambrill-foundation/,/private-foundations/gambrill-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/gilbert-charitable-fund/,/private-foundations/gilbert-charitable-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/gilbert-memorial-fund/,/private-foundations/gilbert-memorial-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/glauser-anna-trust/,/private-foundations/glauser-anna-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/goodnough-trust/,/private-foundations/goodnough-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/goodwin-family-memorial-trust/,/private-foundations/goodwin-family-memorial-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/gourlay-trust/,/private-foundations/gourlay-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/graham-music-fund/,/private-foundations/graham-music-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/gratis-foundation/,/private-foundations/gratis-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/greathouse-charitable-trust/,/private-foundations/greathouse-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/griffing-trust/,/private-foundations/griffing-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/groh-trust/,/private-foundations/groh-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/groneman-charitable-trust/,/private-foundations/groneman-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/gruber-foundation-charles-leona/,/private-foundations/gruber-foundation-charles-leona/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/gruber-trust-leona/,/private-foundations/gruber-trust-leona/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/guynn-foundation/,/private-foundations/guynn-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/happ-fund/,/private-foundations/happ-fund/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/harris-trust/,/private-foundations/harris-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/hayner-foundation/,/private-foundations/hayner-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/helm-charitable-trust/,/private-foundations/helm-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/heritage-foundation/,/private-foundations/heritage-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/herman-charitable-trust/,/private-foundations/herman-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/hirsch-charitable-trust/,/private-foundations/hirsch-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/hoffman-foundation/,/private-foundations/hoffman-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/holleman-foundation/,/private-foundations/holleman-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/howe-foundation/,/private-foundations/howe-foundation/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/hughes-charitable-trust/,/private-foundations/hughes-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
https://www.wellsfargo.com/private-foundations/hunt-charitable-trust/,/private-foundations/hunt-charitable-trust/,T12 Privacy/Legal/Utility,Default,Default,Default,EN,Yes,Phase 1,13,Gate 3 (Bulk Import),"Import, Style, Validate","Default content, Table, Columns, Disclaimers",
